CWE,Language,Query id,Query name
CWE-710,Java/Kotlin,java/useless-null-check,Useless null check
CWE-710,Java/Kotlin,java/useless-type-test,Useless type test
CWE-710,Java/Kotlin,java/useless-upcast,Useless upcast
CWE-710,Java/Kotlin,java/missing-call-to-super-clone,Missing super clone
CWE-710,Java/Kotlin,java/empty-container,Container contents are never initialized
CWE-710,Java/Kotlin,java/unused-container,Container contents are never accessed
CWE-710,Java/Kotlin,java/equals-on-unrelated-types,Equals on incomparable types
CWE-710,Java/Kotlin,java/inconsistent-equals-and-hashcode,Inconsistent equals and hashCode
CWE-710,Java/Kotlin,java/constant-comparison,Useless comparison test
CWE-710,Java/Kotlin,java/unreleased-lock,Unreleased lock
CWE-710,Java/Kotlin,java/missing-super-finalize,Finalizer inconsistency
CWE-710,Java/Kotlin,java/missing-format-argument,Missing format argument
CWE-710,Java/Kotlin,java/unused-format-argument,Unused format argument
CWE-710,Java/Kotlin,java/dereferenced-value-is-always-null,Dereferenced variable is always null
CWE-710,Java/Kotlin,java/dereferenced-expr-may-be-null,Dereferenced expression may be null
CWE-710,Java/Kotlin,java/dereferenced-value-may-be-null,Dereferenced variable may be null
CWE-710,Java/Kotlin,java/empty-synchronized-block,Empty synchronized block
CWE-710,Java/Kotlin,java/unreachable-catch-clause,Unreachable catch clause
CWE-710,Java/Kotlin,java/static-initialization-vector,Using a static initialization vector for encryption
CWE-710,Java/Kotlin,java/potentially-dangerous-function,Use of a potentially dangerous function
CWE-710,Java/Kotlin,java/hardcoded-credential-api-call,Hard-coded credential in API call
CWE-710,Java/Kotlin,java/hardcoded-credential-comparison,Hard-coded credential comparison
CWE-710,Java/Kotlin,java/hardcoded-credential-sensitive-call,Hard-coded credential in sensitive call
CWE-710,Java/Kotlin,java/hardcoded-password-field,Hard-coded password field
CWE-710,Java/Kotlin,java/todo-comment,TODO/FIXME comments
CWE-710,Java/Kotlin,java/unused-reference-type,Unused classes and interfaces
CWE-710,Java/Kotlin,java/overwritten-assignment-to-local,Assigned value is overwritten
CWE-710,Java/Kotlin,java/useless-assignment-to-local,Useless assignment to local variable
CWE-710,Java/Kotlin,java/empty-finalizer,Empty body of finalizer
CWE-710,Java/Kotlin,java/unused-initialized-local,Local variable is initialized but not used
CWE-710,Java/Kotlin,java/local-variable-is-never-read,Unread local variable
CWE-710,Java/Kotlin,java/unused-field,Unused field
CWE-710,Java/Kotlin,java/unused-label,Unused label
CWE-710,Java/Kotlin,java/unused-local-variable,Unused local variable
CWE-710,Java/Kotlin,java/switch-fall-through,Unterminated switch case
CWE-710,Java/Kotlin,java/do-not-call-finalize,Do not callfinalize()
CWE-710,Java/Kotlin,java/redundant-cast,Unnecessary cast
CWE-710,Java/Kotlin,java/unused-import,Unnecessary import
CWE-710,JavaScript/TypeScript,js/todo-comment,TODO comment
CWE-710,JavaScript/TypeScript,js/conflicting-html-attribute,Conflicting HTML element attributes
CWE-710,JavaScript/TypeScript,js/malformed-html-id,Malformed id attribute
CWE-710,JavaScript/TypeScript,js/eval-like-call,Call to eval-like DOM function
CWE-710,JavaScript/TypeScript,js/variable-initialization-conflict,Conflicting variable initialization
CWE-710,JavaScript/TypeScript,js/function-declaration-conflict,Conflicting function declarations
CWE-710,JavaScript/TypeScript,js/useless-assignment-to-global,Useless assignment to global variable
CWE-710,JavaScript/TypeScript,js/useless-assignment-to-local,Useless assignment to local variable
CWE-710,JavaScript/TypeScript,js/overwritten-property,Overwritten property
CWE-710,JavaScript/TypeScript,js/comparison-of-identical-expressions,Comparison of identical values
CWE-710,JavaScript/TypeScript,js/comparison-with-nan,Comparison with NaN
CWE-710,JavaScript/TypeScript,js/duplicate-condition,Duplicate 'if' condition
CWE-710,JavaScript/TypeScript,js/duplicate-property,Duplicate property
CWE-710,JavaScript/TypeScript,js/duplicate-switch-case,Duplicate switch case
CWE-710,JavaScript/TypeScript,js/useless-expression,Expression has no effect
CWE-710,JavaScript/TypeScript,js/comparison-between-incompatible-types,Comparison between inconvertible types
CWE-710,JavaScript/TypeScript,js/redundant-operation,Identical operands
CWE-710,JavaScript/TypeScript,js/redundant-assignment,Self assignment
CWE-710,JavaScript/TypeScript,js/call-to-non-callable,Invocation of non-function
CWE-710,JavaScript/TypeScript,js/property-access-on-non-object,Property access on null or undefined
CWE-710,JavaScript/TypeScript,js/unneeded-defensive-code,Unneeded defensive code
CWE-710,JavaScript/TypeScript,js/useless-type-test,Useless type test
CWE-710,JavaScript/TypeScript,js/conditional-comment,Conditional comments
CWE-710,JavaScript/TypeScript,js/eval-call,Use of eval
CWE-710,JavaScript/TypeScript,js/non-standard-language-feature,Use of platform-specific language features
CWE-710,JavaScript/TypeScript,js/for-in-comprehension,Use of for-in comprehension blocks
CWE-710,JavaScript/TypeScript,js/superfluous-trailing-arguments,Superfluous trailing arguments
CWE-710,JavaScript/TypeScript,js/yield-outside-generator,Yield in non-generator function
CWE-710,JavaScript/TypeScript,js/node/assignment-to-exports-variable,Assignment to exports variable
CWE-710,JavaScript/TypeScript,js/regex/unmatchable-caret,Unmatchable caret in regular expression
CWE-710,JavaScript/TypeScript,js/regex/unmatchable-dollar,Unmatchable dollar in regular expression
CWE-710,JavaScript/TypeScript,js/remote-property-injection,Remote property injection
CWE-710,JavaScript/TypeScript,js/missing-x-frame-options,Missing X-Frame-Options HTTP header
CWE-710,JavaScript/TypeScript,js/hardcoded-data-interpreted-as-code,Hard-coded data interpreted as code
CWE-710,JavaScript/TypeScript,js/hardcoded-credentials,Hard-coded credentials
CWE-710,JavaScript/TypeScript,js/http-to-file-access,Network data written to file
CWE-710,JavaScript/TypeScript,js/useless-assignment-in-return,Return statement assigns local variable
CWE-710,JavaScript/TypeScript,js/unreachable-statement,Unreachable statement
CWE-710,JavaScript/TypeScript,js/trivial-conditional,Useless conditional
CWE-710,JavaScript/TypeScript,js/remote-property-injection-more-sources,Remote property injection with additional heuristic sources
CWE-710,Python,py/equals-hash-mismatch,Inconsistent equality and hashing
CWE-710,Python,py/call/wrong-named-class-argument,Wrong name for an argument in a class instantiation
CWE-710,Python,py/call/wrong-number-class-arguments,Wrong number of arguments in a class instantiation
CWE-710,Python,py/unreachable-except,Unreachable 'except' block
CWE-710,Python,py/super-not-enclosing-class,First argument to super() is not enclosing class
CWE-710,Python,py/comparison-of-constants,Comparison of constants
CWE-710,Python,py/comparison-of-identical-expressions,Comparison of identical values
CWE-710,Python,py/comparison-missing-self,Maybe missing 'self' in comparison
CWE-710,Python,py/redundant-comparison,Redundant comparison
CWE-710,Python,py/duplicate-key-dict-literal,Duplicate key in dict literal
CWE-710,Python,py/call/wrong-named-argument,Wrong name for an argument in a call
CWE-710,Python,py/percent-format/wrong-arguments,Wrong number of arguments for format
CWE-710,Python,py/call/wrong-arguments,Wrong number of arguments in a call
CWE-710,Python,py/import-deprecated-module,Import of deprecated module
CWE-710,Python,py/hardcoded-credentials,Hard-coded credentials
CWE-710,Python,py/constant-conditional-expression,Constant in conditional expression or statement
CWE-710,Python,py/redundant-assignment,Redundant assignment
CWE-710,Python,py/ineffectual-statement,Statement has no effect
CWE-710,Python,py/unreachable-statement,Unreachable code
CWE-710,Python,py/multiple-definition,Variable defined multiple times
CWE-710,Python,py/unused-local-variable,Unused local variable
CWE-710,Python,py/unused-global-variable,Unused global variable
CWE-710,Ruby,rb/hardcoded-data-interpreted-as-code,Hard-coded data interpreted as code
CWE-710,Ruby,rb/hardcoded-credentials,Hard-coded credentials
CWE-710,Ruby,rb/http-to-file-access,Network data written to file
CWE-710,Ruby,rb/useless-assignment-to-local,Useless assignment to local variable
CWE-710,Ruby,rb/unused-parameter,Unused parameter.
CWE-710,Rust,rust/hard-coded-cryptographic-value,Hard-coded cryptographic value
CWE-710,Rust,rust/access-invalid-pointer,Access of invalid pointer
CWE-710,Swift,swift/static-initialization-vector,Static initialization vector for encryption
CWE-710,Swift,swift/constant-password,Constant password
CWE-710,Swift,swift/hardcoded-key,Hard-coded encryption key
CWE-732,C/C++,cpp/world-writable-file-creation,File created without restricting permissions
CWE-732,C/C++,cpp/open-call-with-mode-argument,File opened with O_CREAT flag but without mode argument
CWE-732,C/C++,cpp/unsafe-dacl-security-descriptor,Setting a DACL to NULL in a SECURITY_DESCRIPTOR
CWE-732,Java/Kotlin,java/local-temp-file-or-directory-information-disclosure,Local information disclosure in a temporary directory
CWE-732,Java/Kotlin,java/world-writable-file-read,Reading from a world writable file
CWE-732,Python,py/overly-permissive-file,Overly permissive file permissions
CWE-732,Ruby,rb/weak-cookie-configuration,Weak cookie configuration
CWE-732,Ruby,rb/overly-permissive-file,Overly permissive file permissions
CWE-733,C/C++,cpp/memset-may-be-deleted,Call tomemsetmay be deleted
CWE-749,Java/Kotlin,java/android/unsafe-android-webview-fetch,Unsafe resource fetching in Android WebView
CWE-749,Swift,swift/unsafe-webview-fetch,Unsafe WebView fetch
CWE-749,Swift,swift/unsafe-js-eval,JavaScript Injection
CWE-754,C/C++,cpp/incorrectly-checked-scanf,Incorrect return-value check for a 'scanf'-like function
CWE-754,C/C++,cpp/missing-check-scanf,Missing return-value check for a 'scanf'-like function
CWE-754,C/C++,cpp/return-value-ignored,Return value of a function is ignored
CWE-754,C/C++,cpp/overflowing-snprintf,Potentially overflowing call to snprintf
CWE-754,C/C++,cpp/inconsistent-call-on-result,Inconsistent operation on return value
CWE-754,C/C++,cpp/ignore-return-value-sal,SAL requires inspecting return value
CWE-754,C/C++,cpp/hresult-boolean-conversion,Cast between HRESULT and a Boolean type
CWE-754,C/C++,cpp/incorrect-allocation-error-handling,Incorrect allocation-error handling
CWE-754,C/C++,cpp/work-with-changing-working-directories,"Find work with changing working directories, with security errors."
CWE-754,C/C++,cpp/drop-linux-privileges-outoforder,LinuxPrivilegeDroppingOutoforder
CWE-754,C/C++,cpp/improper-check-return-value-scanf,Improper check of return value of scanf
CWE-754,C#,cs/unchecked-return-value,Unchecked return value
CWE-754,Go,go/missing-error-check,Missing error check
CWE-754,Go,go/unhandled-writable-file-close,Writable file handle closed without error handling
CWE-754,Java/Kotlin,java/inconsistent-call-on-result,Inconsistent operation on return value
CWE-754,Java/Kotlin,java/return-value-ignored,Method result ignored
CWE-754,Java/Kotlin,java/unsafe-cert-trust,Unsafe certificate trust
CWE-754,JavaScript/TypeScript,js/unvalidated-dynamic-method-call,Unvalidated dynamic method call
CWE-754,Python,py/ignored-return-value,Ignored return value
CWE-755,C/C++,cpp/incorrect-allocation-error-handling,Incorrect allocation-error handling
CWE-755,C/C++,cpp/operator-find-incorrectly-used-exceptions,Operator Find Incorrectly Used Exceptions
CWE-755,C#,cs/dispose-not-called-on-throw,Dispose may not be called if an exception is thrown during execution
CWE-755,C#,cs/local-not-disposed,Missing Dispose call on local IDisposable
CWE-755,C#,cs/catch-nullreferenceexception,Poor error handling: catch of NullReferenceException
CWE-755,C#,cs/empty-catch-block,Poor error handling: empty catch block
CWE-755,C#,cs/catch-of-all-exceptions,Generic catch clause
CWE-755,C#,cs/information-exposure-through-exception,Information exposure through an exception
CWE-755,C#,cs/web/missing-global-error-handler,Missing global error handler
CWE-755,Go,go/stack-trace-exposure,Information exposure through a stack trace
CWE-755,Java/Kotlin,java/error-message-exposure,Information exposure through an error message
CWE-755,Java/Kotlin,java/stack-trace-exposure,Information exposure through a stack trace
CWE-755,Java/Kotlin,java/overly-general-catch,Overly-general catch clause
CWE-755,Java/Kotlin,java/android/nfe-local-android-dos,Local Android DoS Caused By NumberFormatException
CWE-755,JavaScript/TypeScript,js/stack-trace-exposure,Information exposure through a stack trace
CWE-755,Python,py/catch-base-exception,Except block handles 'BaseException'
CWE-755,Python,py/empty-except,Empty except
CWE-755,Python,py/stack-trace-exposure,Information exposure through an exception
CWE-755,Ruby,rb/stack-trace-exposure,Information exposure through an exception
CWE-756,C#,cs/web/missing-global-error-handler,Missing global error handler
CWE-757,Swift,swift/insecure-tls,Insecure TLS configuration
CWE-758,C/C++,cpp/pointer-overflow-check,Pointer overflow check
CWE-758,C/C++,cpp/memset-may-be-deleted,Call tomemsetmay be deleted
CWE-758,C/C++,cpp/errors-of-undefined-program-behavior,Errors Of Undefined Program Behavior
CWE-758,C#,cs/captured-foreach-variable,Capturing a foreach variable
CWE-758,JavaScript/TypeScript,js/conflicting-html-attribute,Conflicting HTML element attributes
CWE-758,JavaScript/TypeScript,js/malformed-html-id,Malformed id attribute
CWE-758,JavaScript/TypeScript,js/conditional-comment,Conditional comments
CWE-758,JavaScript/TypeScript,js/non-standard-language-feature,Use of platform-specific language features
CWE-758,JavaScript/TypeScript,js/for-in-comprehension,Use of for-in comprehension blocks
CWE-758,JavaScript/TypeScript,js/yield-outside-generator,Yield in non-generator function
CWE-759,C#,cs/hash-without-salt,Use of a hash function without a salt
CWE-759,Java/Kotlin,java/hash-without-salt,Use of a hash function without a salt
CWE-760,Swift,swift/constant-salt,Use of constant salts
CWE-764,C/C++,cpp/lock-order-cycle,Cyclic lock order dependency
CWE-764,C/C++,cpp/twice-locked,Mutex locked twice
